danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
0.483,0.914,9,-6.012,1,0.119,0.1,0.0,0.419,0.837,88.383,audio_features,3j7WosVzcbqQ0jTV6CGhoP,spotify:track:3j7WosVzcbqQ0jTV6CGhoP,https://api.spotify.com/v1/tracks/3j7WosVzcbqQ0jTV6CGhoP,https://api.spotify.com/v1/audio-analysis/3j7WosVzcbqQ0jTV6CGhoP,131292,4,6
0.71,0.755,9,-4.568,0,0.27,0.0603,0.0,0.329,0.739,174.245,audio_features,272Wknlq3GPjkoFUuLDHKx,spotify:track:272Wknlq3GPjkoFUuLDHKx,https://api.spotify.com/v1/tracks/272Wknlq3GPjkoFUuLDHKx,https://api.spotify.com/v1/audio-analysis/272Wknlq3GPjkoFUuLDHKx,148640,4,4
0.41,0.611,4,-8.271,0,0.0467,0.0228,0.0,0.116,0.0899,185.727,audio_features,58HvfVOeJY7lUuCqF0m3ly,spotify:track:58HvfVOeJY7lUuCqF0m3ly,https://api.spotify.com/v1/tracks/58HvfVOeJY7lUuCqF0m3ly,https://api.spotify.com/v1/audio-analysis/58HvfVOeJY7lUuCqF0m3ly,184448,3,5
0.721,0.84,11,-5.75,1,0.136,0.255,0.0,0.0609,0.901,170.017,audio_features,27Q9A4F8B54K0lkq0qi9sJ,spotify:track:27Q9A4F8B54K0lkq0qi9sJ,https://api.spotify.com/v1/tracks/27Q9A4F8B54K0lkq0qi9sJ,https://api.spotify.com/v1/audio-analysis/27Q9A4F8B54K0lkq0qi9sJ,118720,4,6
0.82,0.766,5,-8.152,1,0.0875,0.121,4.75e-06,0.123,0.657,95.031,audio_features,5BEZtiV4ClWO0L2J0Mw7Hf,spotify:track:5BEZtiV4ClWO0L2J0Mw7Hf,https://api.spotify.com/v1/tracks/5BEZtiV4ClWO0L2J0Mw7Hf,https://api.spotify.com/v1/audio-analysis/5BEZtiV4ClWO0L2J0Mw7Hf,111912,4,6
0.592,0.227,2,-10.329,0,0.031,0.836,0.00535,0.116,0.178,79.365,audio_features,72XhVH8vlREICt6NmT623Q,spotify:track:72XhVH8vlREICt6NmT623Q,https://api.spotify.com/v1/tracks/72XhVH8vlREICt6NmT623Q,https://api.spotify.com/v1/audio-analysis/72XhVH8vlREICt6NmT623Q,100500,4,2
0.96,0.36,10,-16.192,0,0.155,0.673,0.0177,0.293,0.639,114.927,audio_features,3RbNcjVnQixKa1sULcwd2K,spotify:track:3RbNcjVnQixKa1sULcwd2K,https://api.spotify.com/v1/tracks/3RbNcjVnQixKa1sULcwd2K,https://api.spotify.com/v1/audio-analysis/3RbNcjVnQixKa1sULcwd2K,136696,4,3
0.965,0.248,9,-17.108,0,0.0759,0.015,7.74e-05,0.0936,0.488,127.003,audio_features,44YKPwyRDzgOWEBCnvHpcR,spotify:track:44YKPwyRDzgOWEBCnvHpcR,https://api.spotify.com/v1/tracks/44YKPwyRDzgOWEBCnvHpcR,https://api.spotify.com/v1/audio-analysis/44YKPwyRDzgOWEBCnvHpcR,166786,4,3
0.589,0.845,2,-5.496,1,0.198,0.122,0.0,0.158,0.664,170.225,audio_features,0VjBlyHOKvMwbSdMmyiFEp,spotify:track:0VjBlyHOKvMwbSdMmyiFEp,https://api.spotify.com/v1/tracks/0VjBlyHOKvMwbSdMmyiFEp,https://api.spotify.com/v1/audio-analysis/0VjBlyHOKvMwbSdMmyiFEp,105535,4,5
0.489,0.505,10,-8.022,0,0.117,0.579,0.000333,0.104,0.337,163.255,audio_features,0y1QJc3SJVPKJ1OvFmFqe6,spotify:track:0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/tracks/0y1QJc3SJVPKJ1OvFmFqe6,https://api.spotify.com/v1/audio-analysis/0y1QJc3SJVPKJ1OvFmFqe6,213707,4,5
0.788,0.764,7,-4.054,1,0.254,0.00918,0.0,0.224,0.841,100.095,audio_features,7v4pPS4A7NgY7bxFA3Etv3,spotify:track:7v4pPS4A7NgY7bxFA3Etv3,https://api.spotify.com/v1/tracks/7v4pPS4A7NgY7bxFA3Etv3,https://api.spotify.com/v1/audio-analysis/7v4pPS4A7NgY7bxFA3Etv3,96000,4,6
0.735,0.449,2,-9.933,0,0.383,0.859,0.0,0.213,0.514,146.016,audio_features,3zkyus0njMCL6phZmNNEeN,spotify:track:3zkyus0njMCL6phZmNNEeN,https://api.spotify.com/v1/tracks/3zkyus0njMCL6phZmNNEeN,https://api.spotify.com/v1/audio-analysis/3zkyus0njMCL6phZmNNEeN,175890,4,4
0.637,0.682,1,-4.776,1,0.0416,0.00235,0.00848,0.138,0.157,168.029,audio_features,6ekmbMTgKn69HxruTkmXMu,spotify:track:6ekmbMTgKn69HxruTkmXMu,https://api.spotify.com/v1/tracks/6ekmbMTgKn69HxruTkmXMu,https://api.spotify.com/v1/audio-analysis/6ekmbMTgKn69HxruTkmXMu,110000,4,5
0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,audio_features,1rfofaqEpACxVEHIZBJe6W,spotify:track:1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/tracks/1rfofaqEpACxVEHIZBJe6W,https://api.spotify.com/v1/audio-analysis/1rfofaqEpACxVEHIZBJe6W,217307,4,0
0.616,0.868,2,-3.606,1,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,audio_features,3Te8uLyit6X3ncNW8Fp3K2,spotify:track:3Te8uLyit6X3ncNW8Fp3K2,https://api.spotify.com/v1/tracks/3Te8uLyit6X3ncNW8Fp3K2,https://api.spotify.com/v1/audio-analysis/3Te8uLyit6X3ncNW8Fp3K2,189387,4,7
0.835,0.284,7,-10.121,0,0.0778,0.631,3.96e-06,0.102,0.286,86.982,audio_features,6v5vr3SqSczkqIIVeW8RjZ,spotify:track:6v5vr3SqSczkqIIVeW8RjZ,https://api.spotify.com/v1/tracks/6v5vr3SqSczkqIIVeW8RjZ,https://api.spotify.com/v1/audio-analysis/6v5vr3SqSczkqIIVeW8RjZ,168308,4,2
0.736,0.526,1,-6.462,0,0.0566,0.0153,0.0,0.0628,0.654,139.84,audio_features,2I2AqFb0f9UNnolWc2MafC,spotify:track:2I2AqFb0f9UNnolWc2MafC,https://api.spotify.com/v1/tracks/2I2AqFb0f9UNnolWc2MafC,https://api.spotify.com/v1/audio-analysis/2I2AqFb0f9UNnolWc2MafC,170880,4,3
0.713,0.398,0,-8.852,0,0.0319,0.328,1.93e-06,0.057,0.483,104.974,audio_features,5f1j3h5DBkLpGfb90QGFvR,spotify:track:5f1j3h5DBkLpGfb90QGFvR,https://api.spotify.com/v1/tracks/5f1j3h5DBkLpGfb90QGFvR,https://api.spotify.com/v1/audio-analysis/5f1j3h5DBkLpGfb90QGFvR,134857,4,2
0.804,0.323,0,-11.127,0,0.305,0.308,0.0,0.15,0.456,87.019,audio_features,5jjZikDrEd0by1o7V3fO4y,spotify:track:5jjZikDrEd0by1o7V3fO4y,https://api.spotify.com/v1/tracks/5jjZikDrEd0by1o7V3fO4y,https://api.spotify.com/v1/audio-analysis/5jjZikDrEd0by1o7V3fO4y,159293,4,4
0.843,0.8,1,-4.061,1,0.0336,0.179,0.0,0.118,0.961,133.026,audio_features,3RM5RpRDDdST1njqOMG141,spotify:track:3RM5RpRDDdST1njqOMG141,https://api.spotify.com/v1/tracks/3RM5RpRDDdST1njqOMG141,https://api.spotify.com/v1/audio-analysis/3RM5RpRDDdST1njqOMG141,196120,4,0
0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,audio_features,0sTlGEld0h8kIPZaKDYUf4,spotify:track:0sTlGEld0h8kIPZaKDYUf4,https://api.spotify.com/v1/tracks/0sTlGEld0h8kIPZaKDYUf4,https://api.spotify.com/v1/audio-analysis/0sTlGEld0h8kIPZaKDYUf4,195121,4,5
0.787,0.778,10,-5.428,0,0.0456,0.374,0.000815,0.359,0.477,99.994,audio_features,7g3HQ4npoO3Zrp9Zia0J0E,spotify:track:7g3HQ4npoO3Zrp9Zia0J0E,https://api.spotify.com/v1/tracks/7g3HQ4npoO3Zrp9Zia0J0E,https://api.spotify.com/v1/audio-analysis/7g3HQ4npoO3Zrp9Zia0J0E,207213,4,3
0.768,0.339,0,-13.169,1,0.777,0.608,0.000956,0.261,0.568,76.229,audio_features,0qUcpOOna3kkrwfqky85e1,spotify:track:0qUcpOOna3kkrwfqky85e1,https://api.spotify.com/v1/tracks/0qUcpOOna3kkrwfqky85e1,https://api.spotify.com/v1/audio-analysis/0qUcpOOna3kkrwfqky85e1,154599,4,4
0.834,0.663,8,-6.143,1,0.133,0.235,0.0,0.372,0.774,121.876,audio_features,2g1KggY9PKvsoEAOaiz4xx,spotify:track:2g1KggY9PKvsoEAOaiz4xx,https://api.spotify.com/v1/tracks/2g1KggY9PKvsoEAOaiz4xx,https://api.spotify.com/v1/audio-analysis/2g1KggY9PKvsoEAOaiz4xx,146523,4,6
0.499,0.839,4,-3.104,1,0.0749,4.83e-05,0.674,0.342,0.785,146.147,audio_features,1nJOtOQJqzHaxh8kzuudxR,spotify:track:1nJOtOQJqzHaxh8kzuudxR,https://api.spotify.com/v1/tracks/1nJOtOQJqzHaxh8kzuudxR,https://api.spotify.com/v1/audio-analysis/1nJOtOQJqzHaxh8kzuudxR,136110,4,5
0.782,0.775,5,-4.49,0,0.0975,0.309,0.0,0.322,0.882,135.966,audio_features,62rchuhJrm5JSlIfHz7cH3,spotify:track:62rchuhJrm5JSlIfHz7cH3,https://api.spotify.com/v1/tracks/62rchuhJrm5JSlIfHz7cH3,https://api.spotify.com/v1/audio-analysis/62rchuhJrm5JSlIfHz7cH3,177353,4,3
0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,0.483,150.073,audio_features,2qxmye6gAegTMjLKEBoR3d,spotify:track:2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/tracks/2qxmye6gAegTMjLKEBoR3d,https://api.spotify.com/v1/audio-analysis/2qxmye6gAegTMjLKEBoR3d,169354,4,2
0.681,0.834,10,-6.373,0,0.0587,0.0432,0.0,0.0512,0.896,105.022,audio_features,2CYQ8aJ40fbGz2vMaNq2vn,spotify:track:2CYQ8aJ40fbGz2vMaNq2vn,https://api.spotify.com/v1/tracks/2CYQ8aJ40fbGz2vMaNq2vn,https://api.spotify.com/v1/audio-analysis/2CYQ8aJ40fbGz2vMaNq2vn,170286,4,3
0.921,0.66,11,-6.052,1,0.27,0.375,0.0,0.643,0.728,97.967,audio_features,61gD24OF2gh1dczPB4CIWw,spotify:track:61gD24OF2gh1dczPB4CIWw,https://api.spotify.com/v1/tracks/61gD24OF2gh1dczPB4CIWw,https://api.spotify.com/v1/audio-analysis/61gD24OF2gh1dczPB4CIWw,191007,4,7
0.761,0.769,0,-6.912,1,0.199,0.0875,0.0,0.0843,0.513,90.023,audio_features,2Ypfj9qQ0fRclISUH6LPqH,spotify:track:2Ypfj9qQ0fRclISUH6LPqH,https://api.spotify.com/v1/tracks/2Ypfj9qQ0fRclISUH6LPqH,https://api.spotify.com/v1/audio-analysis/2Ypfj9qQ0fRclISUH6LPqH,218671,4,0
0.851,0.783,0,-5.291,1,0.251,0.316,2.94e-06,0.299,0.678,110.042,audio_features,0Y5KQOQEsMuzTO2WwdubWM,spotify:track:0Y5KQOQEsMuzTO2WwdubWM,https://api.spotify.com/v1/tracks/0Y5KQOQEsMuzTO2WwdubWM,https://api.spotify.com/v1/audio-analysis/0Y5KQOQEsMuzTO2WwdubWM,198045,4,0
0.932,0.601,2,-12.655,0,0.131,0.218,0.0,0.109,0.461,107.006,audio_features,0B6BNS820TCQshdmeyefcz,spotify:track:0B6BNS820TCQshdmeyefcz,https://api.spotify.com/v1/tracks/0B6BNS820TCQshdmeyefcz,https://api.spotify.com/v1/audio-analysis/0B6BNS820TCQshdmeyefcz,143477,4,3
0.881,0.829,1,-4.598,1,0.0997,0.51,0.0,0.144,0.856,120.971,audio_features,7eeqMm4vxoDS9Qg0u2117x,spotify:track:7eeqMm4vxoDS9Qg0u2117x,https://api.spotify.com/v1/tracks/7eeqMm4vxoDS9Qg0u2117x,https://api.spotify.com/v1/audio-analysis/7eeqMm4vxoDS9Qg0u2117x,135620,4,0
0.906,0.528,2,-7.668,1,0.108,0.0981,1.62e-06,0.118,0.682,120.055,audio_features,2xunx0xnG90tEWDQ5OtS5q,spotify:track:2xunx0xnG90tEWDQ5OtS5q,https://api.spotify.com/v1/tracks/2xunx0xnG90tEWDQ5OtS5q,https://api.spotify.com/v1/audio-analysis/2xunx0xnG90tEWDQ5OtS5q,147000,4,0
0.577,0.756,6,-4.487,1,0.075,0.109,0.0,0.13,0.66,104.785,audio_features,6rnJn3QbXeYUQpdFsr3kzm,spotify:track:6rnJn3QbXeYUQpdFsr3kzm,https://api.spotify.com/v1/tracks/6rnJn3QbXeYUQpdFsr3kzm,https://api.spotify.com/v1/audio-analysis/6rnJn3QbXeYUQpdFsr3kzm,219320,4,6
0.765,0.853,5,-5.022,0,0.0989,0.0168,0.0,0.786,0.476,89.978,audio_features,0KM9WrAeweNFtbc7YdWGuN,spotify:track:0KM9WrAeweNFtbc7YdWGuN,https://api.spotify.com/v1/tracks/0KM9WrAeweNFtbc7YdWGuN,https://api.spotify.com/v1/audio-analysis/0KM9WrAeweNFtbc7YdWGuN,157000,4,7
0.773,0.623,6,-6.173,0,0.0377,0.22,0.0,0.389,0.714,129.962,audio_features,4ZPXuHp219ujq6QJ9oqteR,spotify:track:4ZPXuHp219ujq6QJ9oqteR,https://api.spotify.com/v1/tracks/4ZPXuHp219ujq6QJ9oqteR,https://api.spotify.com/v1/audio-analysis/4ZPXuHp219ujq6QJ9oqteR,208280,4,3
0.485,0.843,1,-3.993,0,0.0467,0.00129,1.01e-05,0.14,0.602,78.001,audio_features,6rrKbzJGGDlSZgLphopS49,spotify:track:6rrKbzJGGDlSZgLphopS49,https://api.spotify.com/v1/tracks/6rrKbzJGGDlSZgLphopS49,https://api.spotify.com/v1/audio-analysis/6rrKbzJGGDlSZgLphopS49,192107,4,3
0.716,0.821,5,-3.435,0,0.0314,0.0558,0.0,0.0844,0.618,92.997,audio_features,6cpk00i5TxCqSeqNi2HuIe,spotify:track:6cpk00i5TxCqSeqNi2HuIe,https://api.spotify.com/v1/tracks/6cpk00i5TxCqSeqNi2HuIe,https://api.spotify.com/v1/audio-analysis/6cpk00i5TxCqSeqNi2HuIe,219547,4,3
0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,audio_features,7JJmb5XwzOO8jgpou264Ml,spotify:track:7JJmb5XwzOO8jgpou264Ml,https://api.spotify.com/v1/tracks/7JJmb5XwzOO8jgpou264Ml,https://api.spotify.com/v1/audio-analysis/7JJmb5XwzOO8jgpou264Ml,199440,4,3
0.487,0.625,8,-5.112,1,0.0401,0.374,0.0,0.226,0.351,170.397,audio_features,1Mf27cnAF1Q6Ko83XTM5d1,spotify:track:1Mf27cnAF1Q6Ko83XTM5d1,https://api.spotify.com/v1/tracks/1Mf27cnAF1Q6Ko83XTM5d1,https://api.spotify.com/v1/audio-analysis/1Mf27cnAF1Q6Ko83XTM5d1,176093,4,5
0.613,0.808,10,-2.851,1,0.0346,0.0426,0.0159,0.102,0.38,124.037,audio_features,0cQVqPuHQP4KEwc7ZUQmj6,spotify:track:0cQVqPuHQP4KEwc7ZUQmj6,https://api.spotify.com/v1/tracks/0cQVqPuHQP4KEwc7ZUQmj6,https://api.spotify.com/v1/audio-analysis/0cQVqPuHQP4KEwc7ZUQmj6,240427,4,6
0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,audio_features,48QmG1dfvMuYLxMPt7KSRA,spotify:track:48QmG1dfvMuYLxMPt7KSRA,https://api.spotify.com/v1/tracks/48QmG1dfvMuYLxMPt7KSRA,https://api.spotify.com/v1/audio-analysis/48QmG1dfvMuYLxMPt7KSRA,221176,4,6
0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.418,0.244,114.066,audio_features,02dRkCEc8Q5ch4TTcnLxOn,spotify:track:02dRkCEc8Q5ch4TTcnLxOn,https://api.spotify.com/v1/tracks/02dRkCEc8Q5ch4TTcnLxOn,https://api.spotify.com/v1/audio-analysis/02dRkCEc8Q5ch4TTcnLxOn,217099,4,3
0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,audio_features,52okn5MNA47tk87PeZJLEL,spotify:track:52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/tracks/52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/audio-analysis/52okn5MNA47tk87PeZJLEL,212120,4,3
0.829,0.719,10,-5.305,0,0.369,0.155,0.0,0.337,0.631,156.988,audio_features,3NlnjYgH5P3mNiTLPihOY6,spotify:track:3NlnjYgH5P3mNiTLPihOY6,https://api.spotify.com/v1/tracks/3NlnjYgH5P3mNiTLPihOY6,https://api.spotify.com/v1/audio-analysis/3NlnjYgH5P3mNiTLPihOY6,170000,4,4
0.894,0.681,1,-7.246,1,0.0958,0.0518,0.0,0.224,0.82,120.036,audio_features,5kjy2q66G8V1iRaO8sMK11,spotify:track:5kjy2q66G8V1iRaO8sMK11,https://api.spotify.com/v1/tracks/5kjy2q66G8V1iRaO8sMK11,https://api.spotify.com/v1/audio-analysis/5kjy2q66G8V1iRaO8sMK11,118549,4,0
0.894,0.574,8,-7.369,1,0.0971,0.0878,6.8e-05,0.255,0.529,119.959,audio_features,35kDv86L9VuUoj29YTHmE6,spotify:track:35kDv86L9VuUoj29YTHmE6,https://api.spotify.com/v1/tracks/35kDv86L9VuUoj29YTHmE6,https://api.spotify.com/v1/audio-analysis/35kDv86L9VuUoj29YTHmE6,166443,4,6
0.75,0.816,5,-5.759,1,0.0474,0.0315,0.0,0.301,0.905,130.972,audio_features,1JmhLsvn2J4NEeCyDO5Q9k,spotify:track:1JmhLsvn2J4NEeCyDO5Q9k,https://api.spotify.com/v1/tracks/1JmhLsvn2J4NEeCyDO5Q9k,https://api.spotify.com/v1/audio-analysis/1JmhLsvn2J4NEeCyDO5Q9k,145649,4,6
0.777,0.628,1,-6.737,1,0.0508,0.098,0.12,0.127,0.261,143.067,audio_features,5JXWb7DqYJlXiFnJd9Vfgk,spotify:track:5JXWb7DqYJlXiFnJd9Vfgk,https://api.spotify.com/v1/tracks/5JXWb7DqYJlXiFnJd9Vfgk,https://api.spotify.com/v1/audio-analysis/5JXWb7DqYJlXiFnJd9Vfgk,162797,4,0
0.844,0.662,8,-5.837,1,0.0504,0.0114,0.000284,0.114,0.341,118.003,audio_features,6Pdx0xELz0xzWZGh9W4Q3y,spotify:track:6Pdx0xELz0xzWZGh9W4Q3y,https://api.spotify.com/v1/tracks/6Pdx0xELz0xzWZGh9W4Q3y,https://api.spotify.com/v1/audio-analysis/6Pdx0xELz0xzWZGh9W4Q3y,152542,4,6
0.625,0.726,1,-2.144,1,0.031,0.335,0.0,0.273,0.559,119.994,audio_features,4ClnJdCaf6PLeLgStqb1e9,spotify:track:4ClnJdCaf6PLeLgStqb1e9,https://api.spotify.com/v1/tracks/4ClnJdCaf6PLeLgStqb1e9,https://api.spotify.com/v1/audio-analysis/4ClnJdCaf6PLeLgStqb1e9,138800,4,0
0.537,0.586,6,-1.864,1,0.314,0.265,7.04e-05,0.175,0.624,79.056,audio_features,47UFoOuvrkt4khE7c5aap6,spotify:track:47UFoOuvrkt4khE7c5aap6,https://api.spotify.com/v1/tracks/47UFoOuvrkt4khE7c5aap6,https://api.spotify.com/v1/audio-analysis/47UFoOuvrkt4khE7c5aap6,209829,4,4
0.444,0.648,1,-4.955,1,0.0476,0.288,0.0,0.059,0.171,125.706,audio_features,5SFXOMJJ334Wn2PwBHeRZN,spotify:track:5SFXOMJJ334Wn2PwBHeRZN,https://api.spotify.com/v1/tracks/5SFXOMJJ334Wn2PwBHeRZN,https://api.spotify.com/v1/audio-analysis/5SFXOMJJ334Wn2PwBHeRZN,189000,5,5
0.817,0.784,5,-4.971,0,0.0463,0.119,0.0,0.13,0.537,131.995,audio_features,6kvW6EI5UuqCmlp7L7HD9O,spotify:track:6kvW6EI5UuqCmlp7L7HD9O,https://api.spotify.com/v1/tracks/6kvW6EI5UuqCmlp7L7HD9O,https://api.spotify.com/v1/audio-analysis/6kvW6EI5UuqCmlp7L7HD9O,173423,4,3
0.695,0.54,4,-5.692,1,0.0493,0.299,0.0,0.367,0.415,121.932,audio_features,4fouWK6XVHhzl78KzQ1UjL,spotify:track:4fouWK6XVHhzl78KzQ1UjL,https://api.spotify.com/v1/tracks/4fouWK6XVHhzl78KzQ1UjL,https://api.spotify.com/v1/audio-analysis/4fouWK6XVHhzl78KzQ1UjL,168602,4,0
0.538,0.77,11,-4.249,0,0.045,0.0308,0.0,0.187,0.657,90.153,audio_features,1ixrC6FSsKr1fGiWQ4mB6O,spotify:track:1ixrC6FSsKr1fGiWQ4mB6O,https://api.spotify.com/v1/tracks/1ixrC6FSsKr1fGiWQ4mB6O,https://api.spotify.com/v1/audio-analysis/1ixrC6FSsKr1fGiWQ4mB6O,206533,4,3
0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,0.262,120.966,audio_features,3uUuGVFu1V7jTQL60S1r8z,spotify:track:3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/tracks/3uUuGVFu1V7jTQL60S1r8z,https://api.spotify.com/v1/audio-analysis/3uUuGVFu1V7jTQL60S1r8z,148197,4,2
0.681,0.798,2,-4.367,1,0.0375,0.00398,5.11e-06,0.0542,0.516,105.99,audio_features,59tskctgqUmjCWAwhzYAFm,spotify:track:59tskctgqUmjCWAwhzYAFm,https://api.spotify.com/v1/tracks/59tskctgqUmjCWAwhzYAFm,https://api.spotify.com/v1/audio-analysis/59tskctgqUmjCWAwhzYAFm,181120,4,0
0.69,0.88,1,-3.525,1,0.284,0.0384,0.502,0.126,0.813,159.933,audio_features,5V5BHmvpylV0nSc2Yu2Mu4,spotify:track:5V5BHmvpylV0nSc2Yu2Mu4,https://api.spotify.com/v1/tracks/5V5BHmvpylV0nSc2Yu2Mu4,https://api.spotify.com/v1/audio-analysis/5V5BHmvpylV0nSc2Yu2Mu4,174250,4,4
0.884,0.445,1,-10.58,0,0.418,0.222,0.0,0.112,0.851,125.008,audio_features,5hwUsRKvnO5yThjVrxHQVt,spotify:track:5hwUsRKvnO5yThjVrxHQVt,https://api.spotify.com/v1/tracks/5hwUsRKvnO5yThjVrxHQVt,https://api.spotify.com/v1/audio-analysis/5hwUsRKvnO5yThjVrxHQVt,138427,4,4
0.682,0.598,8,-5.694,1,0.264,0.0575,0.0,0.299,0.823,103.791,audio_features,1BPBwKueIEMnUcbbs2te7B,spotify:track:1BPBwKueIEMnUcbbs2te7B,https://api.spotify.com/v1/tracks/1BPBwKueIEMnUcbbs2te7B,https://api.spotify.com/v1/audio-analysis/1BPBwKueIEMnUcbbs2te7B,112500,4,6
0.822,0.575,5,-5.95,1,0.0934,0.113,0.0,0.106,0.616,100.087,audio_features,6lruHh1jF7ezgbLv72xYmf,spotify:track:6lruHh1jF7ezgbLv72xYmf,https://api.spotify.com/v1/tracks/6lruHh1jF7ezgbLv72xYmf,https://api.spotify.com/v1/audio-analysis/6lruHh1jF7ezgbLv72xYmf,223000,4,0
0.748,0.696,6,-8.927,1,0.165,0.155,0.00259,0.139,0.414,129.992,audio_features,4kTliHBy7w2SOMtm8qMmOW,spotify:track:4kTliHBy7w2SOMtm8qMmOW,https://api.spotify.com/v1/tracks/4kTliHBy7w2SOMtm8qMmOW,https://api.spotify.com/v1/audio-analysis/4kTliHBy7w2SOMtm8qMmOW,189750,4,6
0.893,0.965,5,-11.993,1,0.441,0.728,0.00274,0.407,0.343,143.042,audio_features,0zcvETeNHWNO050bqZAjOs,spotify:track:0zcvETeNHWNO050bqZAjOs,https://api.spotify.com/v1/tracks/0zcvETeNHWNO050bqZAjOs,https://api.spotify.com/v1/audio-analysis/0zcvETeNHWNO050bqZAjOs,141040,4,4
0.911,0.842,10,-4.845,1,0.0922,0.205,1.48e-05,0.115,0.578,112.016,audio_features,1LGv7Ah6TXp1soAAIzzuGC,spotify:track:1LGv7Ah6TXp1soAAIzzuGC,https://api.spotify.com/v1/tracks/1LGv7Ah6TXp1soAAIzzuGC,https://api.spotify.com/v1/audio-analysis/1LGv7Ah6TXp1soAAIzzuGC,187046,4,6
0.608,0.792,9,-5.721,1,0.0355,0.000674,0.653,0.252,0.611,161.104,audio_features,0RYHqnmtNRfbYxP6Dn8Vse,spotify:track:0RYHqnmtNRfbYxP6Dn8Vse,https://api.spotify.com/v1/tracks/0RYHqnmtNRfbYxP6Dn8Vse,https://api.spotify.com/v1/audio-analysis/0RYHqnmtNRfbYxP6Dn8Vse,144536,4,6
0.893,0.514,2,-4.776,1,0.424,0.0245,0.0,0.142,0.555,120.077,audio_features,5OFlp1fOrfiSXOjw4wuSgy,spotify:track:5OFlp1fOrfiSXOjw4wuSgy,https://api.spotify.com/v1/tracks/5OFlp1fOrfiSXOjw4wuSgy,https://api.spotify.com/v1/audio-analysis/5OFlp1fOrfiSXOjw4wuSgy,176632,4,4
0.748,0.99,1,-2.39,1,0.151,0.303,0.132,0.267,0.386,126.015,audio_features,6yVjjQA31SLM1kc4j5jPwF,spotify:track:6yVjjQA31SLM1kc4j5jPwF,https://api.spotify.com/v1/tracks/6yVjjQA31SLM1kc4j5jPwF,https://api.spotify.com/v1/audio-analysis/6yVjjQA31SLM1kc4j5jPwF,118194,4,0
0.752,0.415,0,-8.575,1,0.0317,0.667,0.0,0.185,0.437,127.798,audio_features,180MVaidIYWpB1MSYEv5BI,spotify:track:180MVaidIYWpB1MSYEv5BI,https://api.spotify.com/v1/tracks/180MVaidIYWpB1MSYEv5BI,https://api.spotify.com/v1/audio-analysis/180MVaidIYWpB1MSYEv5BI,180023,4,0
0.759,0.582,9,-7.414,0,0.331,0.5,9.05e-06,0.197,0.484,150.772,audio_features,1fURQrd4K4b43ULvwbP9oC,spotify:track:1fURQrd4K4b43ULvwbP9oC,https://api.spotify.com/v1/tracks/1fURQrd4K4b43ULvwbP9oC,https://api.spotify.com/v1/audio-analysis/1fURQrd4K4b43ULvwbP9oC,133510,4,4
0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,audio_features,08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621,4,3
0.686,0.656,1,-6.012,0,0.0383,0.438,0.0,0.347,0.397,127.985,audio_features,5io1ngnNKAqFziQjdtzKGi,spotify:track:5io1ngnNKAqFziQjdtzKGi,https://api.spotify.com/v1/tracks/5io1ngnNKAqFziQjdtzKGi,https://api.spotify.com/v1/audio-analysis/5io1ngnNKAqFziQjdtzKGi,229986,4,2
0.787,0.697,1,-6.152,0,0.252,0.16,0.0,0.123,0.509,150.026,audio_features,1xwFOBoLf87h3kL5F8QVpD,spotify:track:1xwFOBoLf87h3kL5F8QVpD,https://api.spotify.com/v1/tracks/1xwFOBoLf87h3kL5F8QVpD,https://api.spotify.com/v1/audio-analysis/1xwFOBoLf87h3kL5F8QVpD,155000,4,4
0.755,0.522,2,-4.368,1,0.0575,0.533,0.0,0.0685,0.925,89.96,audio_features,0RiRZpuVRbi7oqRdSMwhQY,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/tracks/0RiRZpuVRbi7oqRdSMwhQY,https://api.spotify.com/v1/audio-analysis/0RiRZpuVRbi7oqRdSMwhQY,157560,4,0
